id,label
1188,0.569258
6711,0.398799
10016,0.518652
3279,0.573799
5490,0.670702
11906,0.623365
1300,0.322602
752,0.595326
4726,0.599133
8370,0.574396
1687,0.633182
7639,0.363121
1471,0.617894
5918,0.396748
6692,0.327299
9715,0.496366
11834,0.419388
9393,0.612218
4163,0.416471
3140,0.473106
894,0.471914
4727,0.527323
3081,0.447488
8209,0.342170
2414,0.337603
2016,0.352336
3247,0.584631
1475,0.384633
8108,0.582747
7284,0.481302
4181,0.328066
9942,0.361116
9194,0.360039
3121,0.364314
7059,0.684755
3689,0.463317
3330,0.401727
467,0.591495
3516,0.321142
12259,0.579394
7009,0.387116
6867,0.425012
3099,0.642897
9632,0.337134
11709,0.588631
9725,0.429949
7441,0.416853
471,0.346050
8727,0.609655
12097,0.422844
5804,0.620653
2089,0.382649
819,0.638412
6176,0.604122
8589,0.632365
12324,0.514341
7190,0.647562
404,0.334927
9974,0.354454
8313,0.322823
7736,0.592238
7045,0.321959
10982,0.558849
9091,0.396138
6782,0.385923
12440,0.640918
7958,0.329514
3267,0.482845
2210,0.638940
7180,0.658651
336,0.343409
7275,0.419744
6047,0.623179
6739,0.350460
10856,0.318007
4188,0.331675
371,0.538074
3903,0.341211
278,0.487125
4138,0.605078
7394,0.332719
4127,0.344189
4198,0.611189
3066,0.621629
8193,0.600261
7481,0.347915
2744,0.640672
9986,0.562730
11438,0.619558
6607,0.627781
10316,0.600341
1960,0.370915
5013,0.458443
8761,0.504140
8369,0.617936
3415,0.330169
11641,0.359093
4526,0.600760
1743,0.574648
821,0.618989
5225,0.548222
1129,0.511893
2062,0.651759
6925,0.354903
12016,0.325779
423,0.626937
10131,0.571428
3036,0.336472
8611,0.632503
391,0.399881
12006,0.591924
6854,0.513308
8404,0.388361
5204,0.360742
1894,0.456055
2390,0.430245
6745,0.637896
8842,0.653411
8663,0.625377
4991,0.354852
8771,0.611725
5793,0.354567
4528,0.469994
10611,0.388085
5114,0.569858
1779,0.401516
11062,0.619306
6491,0.628815
7111,0.613490
1482,0.530058
11545,0.390518
7130,0.665920
4347,0.605141
7324,0.390085
12432,0.661456
11625,0.625399
5100,0.618410
1731,0.405760
12114,0.636520
3507,0.628802
7226,0.615708
3039,0.581270
6953,0.631497
1249,0.329962
3971,0.373757
2022,0.320340
5219,0.359411
3285,0.333241
977,0.505264
2717,0.573231
11211,0.507040
7507,0.438701
11859,0.406443
4964,0.343489
5781,0.438527
8620,0.600924
2523,0.600314
5912,0.350576
4112,0.370465
3662,0.534021
11790,0.553720
3230,0.321993
10933,0.320857
2614,0.624292
10052,0.415927
1930,0.549053
7816,0.607512
12495,0.335345
2421,0.340115
10584,0.549816
8859,0.332207
2218,0.372300
12389,0.345491
5461,0.333295
7636,0.554663
2724,0.564885
4221,0.385835
2934,0.315706
9252,0.436560
5234,0.632010
9794,0.340363
5110,0.412684
3810,0.619202
11630,0.607838
5402,0.624743
11958,0.512861
732,0.597128
1949,0.576673
10396,0.609009
6155,0.592643
2542,0.427318
10410,0.357753
4523,0.392411
2565,0.368896
3442,0.619187
152,0.439150
2811,0.484482
10295,0.444060
1279,0.642443
10907,0.608046
8803,0.473647
8393,0.340262
10066,0.398104
4240,0.586863
8597,0.349361
1773,0.565864
3826,0.590952
8728,0.605389
8643,0.586261
216,0.588755
7146,0.435668
10543,0.385944
2236,0.579027
6935,0.315617
11813,0.356435
7260,0.570194
9924,0.317699
3856,0.305118
10177,0.535395
11588,0.346352
8676,0.593870
2667,0.366717
1272,0.624977
251,0.601542
4297,0.602810
4105,0.438568
9159,0.634881
5855,0.478151
10254,0.642766
5058,0.430971
4887,0.609951
12370,0.326828
4480,0.644023
7078,0.580296
7173,0.333364
11716,0.613122
4986,0.666191
4878,0.328009
1611,0.430704
6261,0.502575
10681,0.324329
2454,0.397447
9361,0.635636
8330,0.326187
677,0.314654
3618,0.322091
7685,0.386088
4040,0.563906
1246,0.424389
2105,0.344415
10720,0.612689
10330,0.368837
102,0.599312
9610,0.409633
10488,0.574595
226,0.575824
10181,0.583197
10641,0.641737
8817,0.591422
537,0.409719
7741,0.507825
649,0.343063
5048,0.530022
9105,0.548526
11072,0.444754
3834,0.434435
2698,0.386809
8747,0.378257
448,0.344686
3743,0.327054
4967,0.359034
2644,0.552876
12417,0.408805
9279,0.567764
2467,0.654093
4596,0.566289
6625,0.553521
1698,0.330771
2215,0.609275
4763,0.590967
6475,0.590317
1068,0.633700
2154,0.614089
9693,0.327662
6038,0.609440
6638,0.432963
3200,0.626117
1235,0.595930
1818,0.382700
11896,0.443021
1512,0.611930
2722,0.636675
10640,0.653350
2143,0.631528
1046,0.337361
5884,0.577693
322,0.624703
7338,0.596389
9607,0.644434
8787,0.346812
10114,0.297965
6770,0.320809
6687,0.341779
6224,0.633237
7749,0.329541
9145,0.395605
5290,0.333375
9060,0.331963
9087,0.457270
7179,0.611098
1345,0.345138
1474,0.426229
2776,0.540230
480,0.515189
4039,0.443288
3693,0.623202
5314,0.561026
2017,0.353648
3900,0.395317
6212,0.323768
12199,0.615971
2904,0.528537
10273,0.358173
10118,0.327251
9215,0.331901
1484,0.327430
211,0.647038
12222,0.615466
1703,0.591311
1977,0.593493
1587,0.459485
3374,0.611747
10989,0.330017
9723,0.558012
2085,0.547938
5927,0.396778
12044,0.401432
7689,0.328018
9833,0.577335
3302,0.593297
3751,0.565228
4767,0.595019
218,0.328985
209,0.456948
4213,0.378677
2026,0.392354
6885,0.624634
3767,0.440035
8392,0.661634
2245,0.410314
10535,0.471901
7109,0.317581
12314,0.624159
9804,0.322189
562,0.349624
5969,0.547559
11473,0.590014
11986,0.584159
5913,0.356200
12179,0.587724
10207,0.586405
186,0.385189
4227,0.399496
6149,0.412150
5211,0.318537
6863,0.335684
4581,0.627205
2766,0.640321
9014,0.447860
10097,0.618334
7745,0.519305
8349,0.322033
8135,0.355225
7451,0.548890
10478,0.595982
11205,0.642967
4912,0.621620
992,0.592562
4846,0.601685
6208,0.618811
1084,0.387848
6218,0.520177
5183,0.401171
3912,0.339206
7073,0.583074
5622,0.336077
2225,0.417513
7446,0.598472
11429,0.529196
7531,0.581146
10411,0.411906
4682,0.438636
1038,0.567033
7927,0.643538
10756,0.591465
10379,0.582978
4733,0.589459
5865,0.335875
2248,0.354908
3849,0.658064
7364,0.623393
7217,0.356455
8353,0.332622
7854,0.400295
5760,0.534798
4910,0.370819
1266,0.388518
5349,0.613655
11283,0.587174
6845,0.379530
9189,0.616097
3530,0.607834
1853,0.644482
1019,0.641647
1942,0.385045
9704,0.393340
4593,0.601940
10274,0.330586
7013,0.636435
5174,0.456558
3014,0.317874
2237,0.331525
1406,0.324815
4051,0.373646
10325,0.455264
792,0.583130
1387,0.633648
1270,0.364100
8297,0.378581
10392,0.313744
3683,0.339053
6141,0.577875
3163,0.323183
5118,0.657349
8605,0.329775
5798,0.650825
4342,0.573733
8954,0.434991
5972,0.579812
9004,0.541414
1909,0.607382
6086,0.595640
11509,0.427139
11123,0.671262
3131,0.397105
4097,0.414152
12261,0.314615
3788,0.575240
2595,0.572939
10424,0.420925
808,0.545812
1926,0.331601
4210,0.638951
11477,0.485465
12183,0.556193
981,0.665791
5915,0.592441
1432,0.588251
2584,0.450446
10569,0.621927
2834,0.627909
4191,0.547654
6725,0.605054
2906,0.320106
833,0.596311
8940,0.611005
10691,0.368999
3966,0.599164
1386,0.616764
5309,0.310359
7343,0.677209
9912,0.594591
6202,0.374430
2261,0.546667
9646,0.600368
6673,0.333016
9079,0.542050
8545,0.625740
2827,0.591826
5014,0.514076
7522,0.352170
4043,0.546459
1314,0.610858
7664,0.597588
6717,0.366881
4444,0.430649
8689,0.428848
2186,0.585072
10044,0.322325
1714,0.501354
1149,0.585118
2824,0.577394
4951,0.387068
8764,0.357238
5850,0.323791
4176,0.615259
3465,0.406937
3368,0.366340
4201,0.327775
11792,0.576552
11214,0.422838
9554,0.584875
10101,0.647326
3083,0.628367
10582,0.365384
1051,0.349451
6911,0.660091
3688,0.657546
9139,0.562145
7289,0.473518
934,0.510463
2061,0.586610
3537,0.538215
260,0.341051
3791,0.397921
8215,0.590010
3587,0.584605
5970,0.637239
2168,0.372401
2039,0.362262
221,0.365420
11061,0.416949
9978,0.325887
7322,0.455784
4768,0.430068
8425,0.463348
10017,0.367766
2228,0.560977
8886,0.338513
5371,0.589041
4073,0.590130
4016,0.324754
4320,0.373901
8504,0.372661
4349,0.604207
11740,0.664050
2733,0.416005
3739,0.573560
5124,0.454100
8830,0.556636
6451,0.401056
1815,0.410121
5786,0.358344
3735,0.583150
3928,0.564152
762,0.448391
6919,0.375100
3877,0.659588
2129,0.577556
10892,0.579190
3109,0.551339
9879,0.321578
5517,0.377875
7728,0.586335
12135,0.409383
6584,0.405624
99,0.323225
5170,0.452102
4077,0.623457
134,0.317159
6882,0.308666
6178,0.345548
542,0.599867
553,0.337438
292,0.594336
1008,0.334718
7309,0.554240
1264,0.353270
1344,0.473120
7160,0.478588
2131,0.343014
107,0.356890
3929,0.575380
100,0.463662
3947,0.582768
10168,0.648954
12200,0.591445
761,0.607813
9116,0.351984
2567,0.377445
6726,0.339215
129,0.325741
5830,0.334398
4788,0.597677
488,0.343621
6438,0.616849
9732,0.348588
5542,0.358040
3927,0.634745
2424,0.391876
2944,0.433930
9395,0.451181
4691,0.600697
2473,0.469891
2784,0.397421
6824,0.655984
4353,0.575812
2231,0.347082
3760,0.410114
11356,0.653739
8834,0.530061
8991,0.612479
7428,0.339777
10111,0.423284
10741,0.424012
9980,0.344297
6211,0.331603
6742,0.573866
9787,0.395492
10376,0.320653
4739,0.352415
1806,0.500867
5612,0.430655
5674,0.321306
9814,0.599894
4492,0.618869
2437,0.619039
1306,0.625485
703,0.387729
9597,0.409214
9786,0.572532
3812,0.685275
12450,0.378792
205,0.364297
6318,0.622835
4344,0.651840
4625,0.497029
4872,0.560457
12049,0.337535
5444,0.588880
2942,0.470030
8460,0.341190
11231,0.506179
4629,0.400044
8503,0.645481
2672,0.327618
989,0.557201
6905,0.330627
5108,0.417132
8245,0.328962
4860,0.662598
2507,0.620267
2683,0.637582
11266,0.447979
9792,0.327642
8015,0.331706
10744,0.649524
4664,0.662502
10257,0.356290
3692,0.417127
694,0.588845
8943,0.427663
3300,0.357173
11656,0.619356
1639,0.617406
9112,0.390413
487,0.486195
10938,0.333771
834,0.602789
3310,0.572072
10613,0.320201
9645,0.579964
2606,0.543009
345,0.541877
3327,0.633103
11245,0.354052
8899,0.381053
2775,0.590260
9688,0.425461
6353,0.344115
6452,0.333642
6163,0.600404
10951,0.630999
5898,0.647568
105,0.602885
370,0.623489
8598,0.320044
1995,0.328418
1325,0.440056
10232,0.617435
8281,0.591038
287,0.324558
3164,0.430714
11243,0.416874
9141,0.487036
3132,0.356209
4894,0.593130
3134,0.619987
8922,0.398032
7409,0.398268
7643,0.612297
10726,0.393999
7063,0.349473
1510,0.502306
9661,0.649340
628,0.327026
9158,0.544569
8809,0.569325
6154,0.604059
10771,0.648883
1261,0.564616
6617,0.321286
12074,0.623028
715,0.607211
3394,0.329082
3925,0.655210
12344,0.388543
906,0.423169
9532,0.379745
9964,0.378172
9497,0.624027
9604,0.599728
9214,0.632674
2053,0.344415
10676,0.409287
9811,0.376673
9362,0.549665
2388,0.589446
2221,0.627681
7089,0.344028
10043,0.605944
11034,0.556101
1965,0.355964
6366,0.510709
9379,0.329388
11166,0.364566
3003,0.439002
5610,0.641339
10229,0.464270
1561,0.344455
6092,0.423202
8090,0.375455
259,0.403748
2179,0.615521
5885,0.354369
3614,0.404553
6144,0.337583
3120,0.631384
58,0.370318
5415,0.346568
5428,0.599539
12218,0.363187
9110,0.336805
8366,0.424090
595,0.596911
4461,0.321030
10248,0.425475
10100,0.582542
8337,0.609297
6612,0.492102
2138,0.536617
1034,0.619268
8397,0.411113
3859,0.342363
4735,0.417255
9807,0.609944
11036,0.618990
3972,0.603503
7240,0.358612
6247,0.335016
3895,0.366093
1634,0.624256
7439,0.568034
1150,0.383424
7678,0.582995
3545,0.430501
7197,0.326265
8949,0.396974
8451,0.425919
1973,0.456939
1652,0.553707
5203,0.555282
7161,0.620702
930,0.636824
7037,0.567428
1243,0.368527
6340,0.664620
6675,0.634153
485,0.549162
8999,0.537489
5766,0.576206
1742,0.595291
1654,0.602260
8166,0.562179
8965,0.629812
6216,0.367747
12211,0.426687
990,0.326428
1140,0.390001
11670,0.632353
4121,0.586472
8615,0.560867
6295,0.610241
6565,0.331748
4331,0.368906
2006,0.503328
6064,0.608039
6696,0.383096
10901,0.364988
624,0.359774
2494,0.662103
3497,0.624732
6847,0.632970
4034,0.361454
6330,0.324504
3950,0.577046
4166,0.605671
8032,0.618274
4139,0.319813
3655,0.654301
6091,0.610745
10122,0.390554
9981,0.357217
5006,0.452022
10536,0.361722
7590,0.533440
8124,0.430817
6368,0.578139
6731,0.552221
10806,0.577618
4776,0.384852
4890,0.539799
5678,0.353255
9075,0.670906
1605,0.514323
2602,0.635558
5076,0.345397
308,0.325457
9202,0.580544
9486,0.437153
3107,0.465176
1600,0.581042
10645,0.633498
511,0.595699
729,0.368581
3605,0.430825
8112,0.504782
8653,0.630233
7755,0.454703
2676,0.367569
3020,0.630325
2111,0.589410
11514,0.585905
9975,0.432928
7575,0.358648
3087,0.336800
8106,0.481502
5276,0.587348
10519,0.340610
6061,0.531561
4152,0.599470
9209,0.437265
9891,0.533136
2639,0.321082
44,0.629568
340,0.326328
9100,0.387115
12099,0.511700
7472,0.463180
3627,0.644819
3038,0.634793
4403,0.350388
6429,0.601113
8255,0.607292
12224,0.391096
4431,0.391092
10629,0.591691
4589,0.345987
9838,0.333125
7188,0.601874
4688,0.463896
4057,0.662035
6257,0.581115
11803,0.453972
5052,0.630445
3764,0.315330
4616,0.577756
66,0.553742
2455,0.432205
6562,0.349268
4845,0.302865
4098,0.318740
597,0.598154
11826,0.436575
9840,0.566106
12232,0.622899
10875,0.615726
2115,0.486076
4955,0.573560
996,0.336475
3051,0.681623
6198,0.333695
4972,0.348983
5954,0.456043
2306,0.570650
1350,0.631053
2937,0.328751
8472,0.479728
3214,0.478848
952,0.403721
10600,0.584444
8249,0.576863
9228,0.327915
714,0.401230
4244,0.371553
1312,0.606325
7384,0.526031
2106,0.380436
4965,0.647107
11307,0.623917
491,0.561350
10413,0.347255
7756,0.622524
7873,0.632308
8422,0.653248
9247,0.529011
2993,0.345227
2701,0.440472
2252,0.351371
2861,0.641090
8160,0.647135
4255,0.645132
11846,0.646562
4762,0.482456
566,0.416502
7244,0.336244
634,0.319874
9652,0.493022
5497,0.547945
8088,0.542959
763,0.612330
2859,0.352738
9995,0.469107
10194,0.318173
11720,0.586592
154,0.374454
11973,0.532720
3189,0.592165
11241,0.612684
1869,0.546310
1330,0.376507
7748,0.623412
2979,0.384071
440,0.639006
3576,0.337483
6234,0.469548
10895,0.665689
2323,0.388645
7900,0.595412
1541,0.620717
5900,0.386188
9399,0.327000
2674,0.330625
6052,0.339967
7492,0.543870
7342,0.374043
10185,0.661402
6501,0.324825
223,0.613877
5368,0.317814
12278,0.605086
6640,0.622310
3194,0.350919
4772,0.609892
7752,0.568427
1338,0.417860
84,0.360579
11239,0.537669
12293,0.620769
3444,0.388294
12250,0.327810
6926,0.600413
2947,0.320397
414,0.325064
12341,0.620088
5285,0.340106
6779,0.504518
943,0.349061
10355,0.596513
1263,0.482967
11771,0.348581
4959,0.539436
12333,0.599493
10425,0.616543
2940,0.629268
2887,0.378068
8140,0.614633
3833,0.657984
9382,0.359579
12163,0.631249
2836,0.344682
9722,0.419360
3878,0.419441
8410,0.422066
12209,0.332421
1793,0.436070
1141,0.328933
11657,0.384530
11157,0.654143
10511,0.447626
4192,0.606745
12198,0.382766
657,0.586296
314,0.472951
7231,0.613347
10048,0.590751
5019,0.580922
3245,0.652982
963,0.600442
7691,0.605368
2472,0.601690
1077,0.542488
9156,0.311475
8496,0.527157
2720,0.592288
5640,0.555366
8408,0.398199
9612,0.633356
11431,0.337742
6184,0.446532
9934,0.608781
12087,0.683447
8585,0.417257
12467,0.533770
5695,0.553644
4228,0.379865
5934,0.408298
12406,0.454670
4525,0.318528
6314,0.344889
11658,0.539347
2137,0.454794
2466,0.581782
7993,0.558313
7357,0.358619
5968,0.639962
1167,0.559655
8027,0.668357
12109,0.598555
7399,0.537582
12448,0.608444
3799,0.624740
12398,0.465542
2580,0.378103
4651,0.621908
6263,0.314887
3993,0.356386
7497,0.352316
2369,0.329489
4446,0.429493
4975,0.328657
476,0.357571
2794,0.333916
8046,0.402494
6929,0.585135
2661,0.565461
1353,0.666602
2865,0.379544
6865,0.373397
10484,0.567131
293,0.635156
1480,0.330400
10710,0.556623
2630,0.326045
11080,0.580703
8116,0.334171
3301,0.630732
6011,0.306818
7072,0.535737
4774,0.617278
3813,0.572161
5068,0.648042
4753,0.315990
10674,0.362848
1623,0.411268
4405,0.523127
11518,0.326696
11959,0.433292
5893,0.599597
8257,0.397819
8290,0.325764
10940,0.617210
5140,0.434787
4842,0.638767
3835,0.338569
10143,0.630427
10873,0.393225
3763,0.448041
11575,0.593383
5230,0.357966
9737,0.364832
4519,0.429619
8729,0.654641
2286,0.563027
9063,0.631023
10678,0.408127
1393,0.623774
10134,0.540784
1570,0.310414
4390,0.609006
3887,0.344611
8544,0.572679
5346,0.576347
11916,0.336201
6513,0.358120
2758,0.366833
2038,0.576548
5686,0.347518
11669,0.659687
10621,0.392279
6989,0.326073
11362,0.450551
4781,0.391479
10360,0.342563
10930,0.574905
8964,0.648279
3426,0.587373
4336,0.641319
5808,0.638665
4552,0.319922
10234,0.310432
1240,0.345325
2862,0.592649
12302,0.344535
6235,0.339280
1262,0.360069
7187,0.338783
8924,0.575636
3487,0.522519
11458,0.568707
7444,0.394018
11478,0.633741
11418,0.504528
652,0.635152
10897,0.639357
11355,0.338517
4080,0.612565
6893,0.405954
6896,0.352441
890,0.559455
592,0.420380
12257,0.411400
9048,0.443505
10486,0.325953
12308,0.417773
360,0.382588
10932,0.627951
2537,0.638595
4324,0.348901
253,0.659208
7961,0.472553
8462,0.401256
1708,0.586954
4345,0.423978
12123,0.346312
1035,0.346743
6878,0.342286
8358,0.591655
5762,0.373581
11801,0.646935
6283,0.594396
7998,0.568887
7107,0.579519
12184,0.643982
2646,0.407972
4178,0.458289
6962,0.557565
2018,0.333757
5305,0.568634
10286,0.310171
2318,0.412066
2930,0.379745
7845,0.579568
4884,0.334929
7118,0.442630
3691,0.392278
3559,0.449784
9507,0.339419
790,0.616300
4407,0.584562
257,0.580196
2416,0.652618
8896,0.376000
3580,0.562029
1661,0.309978
7537,0.600263
10795,0.567744
12403,0.579277
3405,0.318550
6828,0.548922
233,0.390188
8789,0.613234
10429,0.630489
10762,0.334414
2068,0.352626
1545,0.441808
10041,0.613890
8197,0.627258
9337,0.333027
2364,0.314865
6179,0.374908
8033,0.663338
3117,0.597875
458,0.319706
8935,0.632696
2230,0.628236
12132,0.580611
7610,0.334412
5197,0.366852
7652,0.582965
6326,0.331056
12263,0.648323
1777,0.338877
8023,0.555033
9293,0.440136
994,0.337155
8250,0.357064
7548,0.641659
9750,0.353575
6570,0.338637
12434,0.642510
3470,0.638731
34,0.365481
10390,0.653473
5069,0.579937
5369,0.638762
1813,0.603009
9396,0.645389
3629,0.415035
11120,0.499339
2509,0.605690
6881,0.430440
873,0.608054
7767,0.378868
1672,0.591083
4672,0.382054
9106,0.565592
113,0.517497
7724,0.351185
6789,0.377394
1337,0.416040
6629,0.595940
1968,0.570921
1885,0.437853
1898,0.354157
5307,0.614827
4300,0.634861
9881,0.371632
9254,0.585891
3397,0.364362
3658,0.635679
6462,0.598239
10071,0.338084
3430,0.624730
11298,0.345226
296,0.620294
10076,0.456168
1241,0.618697
7087,0.361131
5462,0.388115
7727,0.361118
3995,0.382184
2513,0.361393
8247,0.328810
3572,0.618449
4741,0.387377
12172,0.657155
82,0.345016
9548,0.626992
9538,0.437210
525,0.355772
2185,0.620768
5516,0.605578
5988,0.568026
6285,0.592508
1329,0.550085
6877,0.427072
6392,0.442474
9490,0.547878
9241,0.639782
9487,0.335166
173,0.534111
840,0.409266
4429,0.630550
1768,0.592431
388,0.329060
4123,0.434291
8359,0.336453
9798,0.620193
10818,0.414330
11723,0.650523
10783,0.474246
5241,0.573712
3635,0.338677
3261,0.587486
1935,0.405238
9692,0.358597
5278,0.653727
11305,0.582395
4498,0.566468
3111,0.440115
5406,0.644486
5080,0.586724
1380,0.467952
2459,0.650138
9121,0.403142
1111,0.374977
9861,0.625804
10587,0.563293
1910,0.632899
12401,0.607130
8114,0.651123
1948,0.661811
2110,0.593312
2505,0.602145
1040,0.623302
9160,0.316477
12472,0.601717
5510,0.633612
6934,0.638754
4451,0.562250
8170,0.411749
3718,0.588312
9467,0.383273
7850,0.318266
10443,0.615567
10692,0.595931
10261,0.614967
2719,0.631780
1941,0.618639
4485,0.360934
8681,0.335010
12329,0.542192
4613,0.307928
6970,0.329083
1938,0.616766
4252,0.583644
3706,0.555325
4597,0.367937
9768,0.661811
2900,0.604792
2881,0.545825
11375,0.441737
5097,0.339629
11352,0.617024
11952,0.615513
3622,0.357988
10373,0.349606
11090,0.551062
119,0.591097
4849,0.617953
1288,0.371866
7113,0.310189
10550,0.645232
8836,0.327603
2495,0.496883
5617,0.628765
301,0.326345
8587,0.533203
965,0.364851
11770,0.595205
9316,0.641973
1003,0.621000
2790,0.383106
958,0.642856
612,0.650154
87,0.578391
10776,0.365478
5379,0.347722
2621,0.408498
4499,0.566704
10291,0.638683
11964,0.623460
11884,0.481802
4954,0.624161
7106,0.433781
23,0.589828
1144,0.622441
663,0.394309
